ID,INCOME_LEVEL,SEX,AGE,TOWN,OCCUPATION,HEIGHT,1SIBLING,2HOME,3EDUC,4TRAVEL,5CREDIT,6CR SUM,7CARD,8PASTIME,9CHANGES,10DAILY TRAVEL,11TRAVEL MODE,12CONSCIOUS,13ACCOUNTS,14SUM,15MOBILE,16MOBTIME,17CAR,18INTERNET,19SPORT,20VEGAN,21CIVIL,22POLIT,23ILL,24MEDICINE,25DOCTOR,26COVID,27ADVERT,28CULTURE,29FOOD,30CHILDREN,31ROOMS,32VALUABLES,33CLOTHS,34JEWELS,35SMOKE,36ALCOHOL,37MUSIC,38FACE,39TWITTER,40ONLINE1,41ONLINE2,42TV,43REFURB,44MOVE,45TRAVDEST
4006,l1,male,58,Nagykanizsa,Szakorvos ,176,4,0,4,0,1,1,1,9,2,5,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,605,1,3,1,0,0,1,1,2,0,1,1,1,1
4007,l1,female,51,Nagykanizsa,asztalos ,173,0,2,3,1,1,1,1,1,2,5,4,0,0,188690,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,0,0,114,1,3,1,2,2,0,0,0,0,1,0,0,1
4008,l0,male,51,Budakeszi,asztalos ,186,3,0,3,0,1,1,1,1,3,0,1,0,0,271667,1,0,1,0,1,1,0,1,0,0,5,0,1,1,1,0,3,2668,3,3,1,3,2,1,1,1,2,1,1,1,3
4009,l1,male,36,Nagykanizsa,asztalos ,175,1,1,2,1,1,2,1,1,2,2,1,0,0,352533,1,0,0,0,1,1,1,1,0,0,3,1,0,4,4,0,0,26163,2,0,1,2,2,0,1,0,0,0,1,0,2
4010,l1,female,51,Nagykanizsa,Szakorvos ,176,0,2,2,0,1,1,1,2,3,3,4,0,1,265760,1,0,1,0,1,0,0,1,1,1,5,1,0,1,0,0,4,4563,1,0,1,3,1,1,1,1,2,1,0,0,2
4011,l0,male,31,Nagykanizsa,asztalos ,165,0,2,1,0,1,1,1,1,2,2,4,0,0,10235958,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,2,1,1,2,2,0,0,0,1
4012,l0,female,41,Nagykanizsa,asztalos ,175,4,0,0,1,1,1,1,0,2,2,0,0,1,293640,0,0,1,0,1,0,1,0,1,1,1,2,1,1,0,0,3,356,2,3,1,2,1,0,0,0,0,0,0,0,4
4013,l1,male,34,Nagykanizsa,asztalos ,164,0,0,1,1,1,1,1,1,2,2,1,0,1,160554,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,4,2760,2,1,1,1,2,1,1,2,0,1,0,0,1
4014,l0,male,32,Nagykanizsa,asztalos ,168,2,2,3,1,1,2,1,1,3,0,0,0,1,32195,1,0,0,0,1,0,1,0,1,1,5,0,0,1,0,0,0,296,1,1,1,3,2,1,0,1,2,0,1,1,1
4015,l0,male,57,Nagykanizsa,asztalos ,180,0,0,3,1,1,1,1,2,3,1,2,0,1,176752,1,0,1,0,1,1,0,0,0,1,0,2,0,3,2,0,0,149,1,1,0,1,1,1,1,1,2,1,1,1,3
4016,l1,male,58,Nagykanizsa,Lakatos ,160,4,0,2,0,1,1,1,1,0,7,4,0,0,0,1,0,1,0,1,1,0,1,1,1,5,0,1,1,2,2,0,306,2,3,1,1,1,0,0,1,1,1,1,1,2
4017,l1,male,55,Nagybajcs,asztalos ,172,4,0,2,1,1,1,1,1,2,0,0,0,1,161573,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0
4018,l0,female,25,Nagykanizsa,Szakorvos ,174,0,2,0,1,1,1,0,2,2,5,4,0,1,70960,1,0,1,0,0,0,0,1,1,1,0,2,0,0,2,1,2,369,0,1,0,0,1,0,0,1,0,0,0,0,1
4019,l1,male,29,Budakeszi,Lakatos ,151,3,2,3,0,1,1,1,1,2,8,4,0,1,129072,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,3,6419,2,3,1,3,2,1,0,1,1,1,1,1,2
4020,l0,female,46,Budakeszi,asztalos ,177,4,0,3,0,1,1,1,1,2,3,1,0,1,113859,1,0,0,0,0,1,0,1,1,1,0,2,0,1,2,0,3,0,2,1,1,1,2,1,0,2,0,1,1,1,1
4021,l0,male,40,Nagykanizsa,asztalos ,177,1,0,1,1,1,1,1,1,3,2,1,0,0,97888,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,558,2,1,1,0,1,1,1,1,1,1,0,0,3
4022,l0,male,53,Budakeszi,Lakatos ,172,0,0,3,1,1,1,1,2,2,12,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,332,2,0,0,1,0,0,0,1,1,0,0,0,1
4023,l1,male,50,Nagykanizsa,Szakorvos ,169,0,0,3,1,1,2,1,2,2,6,4,0,1,287623,1,0,0,0,1,0,0,1,1,1,1,0,0,4,0,3,4,247,2,1,1,2,2,0,1,1,2,0,0,0,1
4024,l1,female,25,Nagykanizsa,Szakorvos ,182,3,0,2,0,1,1,1,3,2,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3,312,2,1,1,3,2,1,0,1,0,1,0,0,1
4025,l1,male,29,Nagykanizsa,Lakatos ,166,0,0,4,1,1,1,1,2,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,3,2,0,4,2,0,0,395,2,1,1,1,0,1,0,0,2,0,0,0,3
4026,l0,male,53,Nagybajcs,asztalos ,173,4,0,3,1,1,1,1,3,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,0,0,0,405,1,0,1,3,1,1,0,1,1,0,0,0,1
4027,l1,male,40,Budakeszi,Lakatos ,175,4,0,4,1,1,2,1,1,2,3,1,0,0,192552,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,3,535,1,0,1,1,1,1,0,0,0,0,1,0,1
4028,l0,male,56,Budakeszi,Szakorvos ,166,0,2,3,0,1,1,1,3,3,1,1,0,0,189628,1,0,0,0,1,0,0,0,0,0,0,3,0,4,2,0,1,0,2,1,0,2,2,0,0,2,0,1,0,0,2
4029,l1,male,43,Nagykanizsa,Lakatos ,165,0,1,1,0,1,1,1,2,2,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,2,1,4,438,2,0,0,1,2,1,1,2,2,1,1,1,1
4030,l1,male,53,Nagykanizsa,Lakatos ,165,4,0,3,1,1,1,1,2,2,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,3,0,2,3,1,1,1,1,1,2,2,1,1,1,2
4031,l1,female,58,Budakeszi,Szakorvos ,178,0,1,4,1,1,1,1,1,3,2,4,0,1,159123,1,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0,1,0,1,0,0,1,2,1,1,1,2,0,0,1,1
4032,l1,male,29,Nagykanizsa,Lakatos ,160,4,0,3,0,1,1,1,2,2,2,0,0,1,64356,0,0,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,0,2,3,1,3,0,0,0,2,2,1,1,1,2
4033,l0,female,53,Nagybajcs,Lakatos ,178,3,0,2,0,1,1,1,1,3,8,4,0,1,13752616,0,1,0,0,1,1,1,0,1,0,1,0,0,1,2,0,0,365,2,1,1,1,2,0,0,0,0,0,0,0,1
4034,l1,female,25,Nagybajcs,Lakatos ,171,3,1,4,1,1,1,1,1,2,0,0,0,1,95439,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2,0,3,598,2,1,1,1,2,0,0,2,2,1,1,0,1
4035,l0,male,46,Nagykanizsa,asztalos ,172,4,2,3,1,1,1,1,1,2,0,0,0,0,97591,1,0,0,0,1,0,0,1,1,1,1,3,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,2
4036,l0,male,39,Budakeszi,Lakatos ,167,3,0,3,0,1,1,1,4,2,2,4,0,1,0,1,0,0,0,1,1,1,1,1,0,5,1,0,1,0,0,1,2,3,1,1,1,2,1,0,1,2,0,1,1,2
4037,l0,female,31,Nagykanizsa,Szakorvos ,179,4,0,2,1,1,1,1,2,2,7,4,0,1,288573,1,0,0,0,1,0,1,1,1,1,5,1,0,3,0,0,0,262,3,3,1,3,2,0,0,1,0,0,1,1,1
4038,l0,male,63,Nagykanizsa,asztalos ,163,4,0,3,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5,0,0,1,0,1,3,721,1,1,1,1,2,0,0,1,0,0,1,0,3
4039,l1,male,40,Budakeszi,Lakatos ,162,3,1,3,1,1,1,0,1,2,1,1,0,0,227515,1,1,1,0,1,1,0,1,1,0,5,1,0,1,2,0,3,134,1,3,1,2,2,0,1,1,0,0,0,0,1
4040,l0,male,55,Nagybajcs,Lakatos ,162,0,1,3,1,1,1,1,1,3,2,0,0,0,304186,1,0,0,1,1,1,0,1,1,1,5,1,0,1,0,0,3,0,1,2,0,1,2,1,1,1,2,0,0,0,1
4041,l1,female,58,Budakeszi,Szakorvos ,166,4,0,4,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,3,1,1,1,0,0,0,74,3,1,1,3,2,0,0,1,0,1,1,1,3
4042,l1,male,65,Budakeszi,asztalos ,170,4,2,3,0,0,0,1,4,2,5,4,0,1,589110,1,0,1,0,1,1,1,1,0,0,5,1,0,3,0,0,4,227,1,1,1,3,2,1,0,1,2,0,1,1,4
4043,l1,male,26,Nagybajcs,Szakorvos ,168,0,0,4,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,4,0,3,1,523,2,0,1,3,2,0,0,0,0,1,0,0,1
4044,l1,male,25,Nagykanizsa,asztalos ,176,0,0,3,1,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,5,0,0,1,0,1,4,4208,2,1,1,3,3,1,0,1,2,0,0,0,1
4045,l0,male,31,Nagykanizsa,Lakatos ,172,0,1,3,1,1,1,1,1,3,18,4,0,0,198650,1,0,1,0,1,0,0,1,1,0,5,0,1,1,0,0,3,20539,2,3,1,1,2,0,0,1,0,1,0,0,3
4046,l1,male,61,Nagykanizsa,Szakorvos ,162,3,2,3,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,1,0,4,0,0,0,573,1,0,1,3,2,1,1,2,0,1,1,0,1
4047,l0,male,36,Nagykanizsa,Lakatos ,176,0,1,4,1,1,1,1,1,3,1,0,0,0,228844,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,859,2,2,1,3,2,1,0,1,2,1,1,1,1
4048,l1,male,27,Nagybajcs,Szakorvos ,168,1,0,2,0,1,1,1,2,3,4,4,1,1,17792,1,1,0,0,1,1,1,1,1,1,5,0,1,1,0,4,4,538,3,3,1,3,0,0,0,1,0,0,1,1,2
4049,l0,male,42,Budakeszi,Szakorvos ,185,4,1,3,1,1,1,1,1,1,3,1,0,1,135373,1,0,0,0,1,1,0,1,1,1,1,1,0,0,2,0,4,185,2,1,1,3,1,1,0,0,0,1,1,1,1
4050,l0,male,58,Budakeszi,asztalos ,172,0,0,3,1,1,1,1,2,0,11,0,0,0,0,1,0,0,0,1,0,1,1,1,1,5,1,0,4,1,1,4,777,2,0,1,1,0,0,0,1,0,0,1,1,1
4051,l0,male,59,Nagykanizsa,asztalos ,165,4,0,3,0,1,1,1,1,3,0,0,0,1,743287,1,0,0,0,1,1,0,1,1,0,1,2,0,4,2,0,4,0,3,1,1,3,2,0,0,1,1,0,1,1,1
4052,l1,male,28,Budakeszi,Szakorvos ,180,4,2,4,1,1,1,1,2,3,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2,1,0,1,1,3,4,3950,2,1,1,3,2,1,0,1,2,0,0,0,2
4053,l1,male,59,Budakeszi,asztalos ,166,0,1,3,1,1,1,1,2,2,3,1,0,0,275086,0,1,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,191,3,3,1,3,2,0,0,1,2,1,0,0,3
4054,l1,male,48,Nagykanizsa,Lakatos ,172,1,0,3,1,1,1,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,2,1,1,1,1,0,4,0,2,3,1,3,0,0,0,1,0,1,1,0,2
4055,l0,male,63,Nagykanizsa,asztalos ,159,4,0,3,1,1,2,1,1,2,2,0,0,1,278820,1,0,1,0,1,1,0,1,0,0,1,3,0,0,0,0,0,349,2,3,1,2,2,0,0,1,0,1,0,0,1
4056,l0,male,33,Nagybajcs,asztalos ,154,3,2,3,1,1,1,1,2,0,4,1,0,1,351855,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,31590,3,1,1,3,2,1,0,1,0,1,1,1,1
4057,l1,male,25,Nagykanizsa,asztalos ,168,1,2,3,0,0,1,1,2,3,5,0,0,1,363547,1,1,0,0,1,0,1,1,1,1,5,0,0,4,0,0,3,183,2,1,1,1,2,0,0,1,0,0,1,1,1
4058,l1,female,44,Nagykanizsa,Szakorvos ,182,4,2,4,1,1,2,1,1,2,1,1,0,1,136824,0,0,0,0,0,1,0,1,1,1,5,2,0,1,0,3,4,400,1,1,1,1,1,0,0,1,2,1,1,0,0
4059,l0,male,63,Nagybajcs,Szakorvos ,152,1,0,3,0,1,1,1,2,2,1,0,0,0,126846,0,0,0,0,1,0,0,1,1,0,5,1,1,4,2,0,4,660,2,3,1,3,2,0,0,1,1,2,1,1,0
4060,l1,male,50,Budakeszi,Szakorvos ,184,4,2,4,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,3,3,1,3,2,1,1,2,2,0,0,1,0
4061,l0,male,63,Nagykanizsa,asztalos ,167,0,2,3,0,1,1,1,1,3,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,1,0,4,0,4,4,5347,2,0,1,3,1,0,0,1,0,0,1,0,1
4062,l1,male,32,Nagybajcs,Szakorvos ,175,4,0,3,1,1,1,1,1,2,2,4,0,1,866318,0,0,0,0,1,1,0,1,1,0,0,2,0,1,0,0,0,5920,2,0,1,3,2,0,0,1,0,1,1,1,3
4063,l1,female,37,Nagybajcs,Szakorvos ,171,3,0,3,0,0,1,1,1,3,2,1,0,0,0,1,0,0,0,1,1,1,0,1,1,5,1,0,1,2,0,3,370,1,0,1,2,1,0,0,0,0,1,0,0,1
4064,l1,male,54,Budakeszi,Szakorvos ,175,4,0,4,1,1,3,1,1,0,5,4,1,0,162619,1,0,0,0,1,0,0,0,1,0,4,0,0,0,2,0,4,881,3,1,1,1,2,0,1,1,0,0,0,1,3
4065,l1,female,39,Nagykanizsa,Szakorvos ,174,2,0,2,1,1,1,1,2,2,1,1,0,0,226966,1,0,0,0,1,0,1,1,0,1,5,0,0,0,0,0,0,0,3,1,1,3,2,1,1,2,0,0,0,0,2
4066,l1,male,62,Budakeszi,asztalos ,172,3,0,3,1,1,1,1,2,1,2,4,0,0,553237,1,0,1,0,1,0,0,1,1,1,1,2,1,1,0,0,1,0,3,2,1,1,2,1,1,2,0,1,1,0,4
4067,l1,female,46,Budakeszi,Szakorvos ,183,3,0,3,1,1,1,1,2,0,6,4,0,1,669514,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,2,0,233,1,0,1,3,1,0,1,2,2,1,1,0,1
4068,l0,male,58,Nagykanizsa,Lakatos ,165,3,0,3,1,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,0,0,296,1,0,1,2,1,1,0,1,1,1,0,0,0
4069,l0,male,36,Nagykanizsa,Lakatos ,167,1,0,3,1,1,2,1,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,0,0,1,0,0,4,71259,2,1,1,1,0,1,1,1,0,1,0,0,3
4070,l0,female,49,Budakeszi,asztalos ,179,4,0,3,1,1,1,1,6,3,0,0,0,1,313933,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,3,0,2,1,1,1,1,1,0,1,0,0,0,0,4
4071,l0,female,57,Nagybajcs,Lakatos ,176,4,2,1,1,1,1,1,1,2,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,162,2,1,1,1,1,0,1,1,0,1,0,0,1
4072,l0,male,25,Budakeszi,Lakatos ,170,4,0,3,1,1,1,1,1,1,0,0,0,0,295114,0,0,0,0,1,1,1,1,0,0,1,3,1,1,2,0,0,382,2,3,1,3,0,1,1,1,1,1,1,0,0
4073,l0,male,38,Nagykanizsa,asztalos ,147,0,0,3,1,1,1,1,1,2,0,0,0,1,467609,1,0,0,0,1,1,0,1,1,1,3,2,1,1,0,0,0,272,2,3,1,1,1,1,0,1,2,1,1,1,2
4074,l1,female,29,Nagykanizsa,Szakorvos ,171,1,0,3,1,1,1,1,1,2,3,4,0,0,289891,1,0,0,0,1,0,1,1,1,1,5,1,0,3,1,0,3,193,3,1,1,3,1,0,0,1,2,0,0,0,1
4075,l0,male,49,Nagykanizsa,asztalos ,176,3,0,3,0,1,1,1,1,2,0,0,0,0,541792,0,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,0,434,2,1,1,1,2,0,0,0,2,1,1,1,3
4076,l0,male,51,Budakeszi,Lakatos ,155,3,0,4,0,1,1,1,2,2,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,5,1,0,1,2,0,0,0,1,2,1,1,2,1,1,2,2,0,0,0,0
4077,l1,male,32,Nagybajcs,Szakorvos ,165,0,0,3,0,0,1,1,2,1,2,1,1,0,0,1,0,0,1,1,1,0,1,1,0,2,1,1,0,2,0,0,665,3,0,0,3,0,1,0,2,2,0,1,1,1
4078,l0,male,25,Nagykanizsa,asztalos ,166,4,0,1,1,1,2,1,3,2,4,4,0,0,101373,1,1,0,0,1,1,1,1,1,0,3,0,0,1,2,1,3,142,2,1,1,2,1,1,0,0,0,0,1,0,1
4079,l1,male,36,Nagykanizsa,Lakatos ,180,0,0,3,0,0,0,1,1,3,0,4,0,0,45787,0,0,0,0,1,0,0,1,1,1,5,1,0,1,0,0,0,360,1,1,1,0,1,1,1,1,0,0,1,1,3
4080,l0,male,63,Nagybajcs,asztalos ,159,4,0,3,0,1,3,1,2,2,0,0,0,0,378575,0,0,1,1,1,0,1,1,1,1,2,2,0,4,1,0,3,200,2,3,1,2,2,1,0,2,2,1,1,0,1
4081,l0,male,50,Budakeszi,Lakatos ,167,3,0,4,1,1,1,1,1,2,1,1,0,0,237085,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,3,1,3,1,0,0,0,0,0,0,0,3
4082,l0,female,32,Nagykanizsa,Szakorvos ,177,3,1,2,0,1,1,1,1,2,4,0,0,0,263259,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,1,414,2,1,1,2,2,0,0,0,2,1,1,0,1
4083,l0,female,35,Nagykanizsa,asztalos ,182,4,0,3,1,1,2,1,1,2,0,0,0,1,213976,0,0,1,0,1,0,0,1,1,1,3,1,0,4,4,2,4,3030,2,1,1,2,2,0,0,1,2,1,1,1,2
4084,l1,male,28,Nagykanizsa,Lakatos ,155,2,0,1,1,1,1,1,1,2,2,4,0,0,458202,0,0,0,0,1,1,1,1,0,0,5,2,1,1,0,2,0,140,3,3,1,2,2,1,0,1,0,0,1,1,1
4085,l1,female,42,Budakeszi,asztalos ,177,4,0,3,1,1,2,1,2,2,8,4,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,835,1,0,1,3,2,1,1,1,2,0,0,0,1
4086,l1,female,43,Budakeszi,Lakatos ,180,3,0,2,1,1,1,1,2,2,2,0,0,0,171761,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,0,4,363,3,2,1,2,2,1,1,1,0,1,0,0,3
4087,l1,male,37,Nagykanizsa,Lakatos ,170,1,0,1,1,1,1,1,1,3,3,1,0,1,161639,1,1,1,0,1,1,1,0,0,0,1,1,0,1,2,0,0,117,0,0,1,3,1,0,0,1,0,1,1,1,1
4088,l1,male,60,Budakeszi,Lakatos ,159,3,0,4,0,0,0,1,0,0,5,4,0,0,558451,1,0,1,0,1,0,1,1,1,1,2,1,0,0,0,1,1,457,2,1,1,1,1,1,1,1,0,0,1,0,2
4089,l1,female,64,Nagykanizsa,Lakatos ,163,4,1,4,1,1,1,0,1,3,0,0,0,0,372096,1,0,1,0,0,0,0,0,1,0,3,1,0,4,4,2,4,639,2,3,1,3,0,0,0,1,2,0,1,1,4
4090,l0,male,47,Nagybajcs,Lakatos ,174,4,0,3,0,1,1,1,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,15,1,1,1,0,0,0,1,2,2,1,0,0,2
4091,l0,female,52,Budakeszi,Lakatos ,171,1,1,3,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,4,1,0,1,0,0,1,977,1,0,1,3,1,1,1,2,2,1,0,0,1
4092,l0,male,34,Budakeszi,Szakorvos ,159,3,0,3,1,1,1,1,1,2,2,1,0,1,564308,1,0,0,0,0,1,0,1,1,1,1,1,0,3,0,0,3,219,3,1,0,1,2,1,0,2,2,0,0,0,4
4093,l0,male,60,Nagykanizsa,asztalos ,159,4,0,4,0,1,1,1,2,3,4,1,0,0,471394,0,0,1,0,1,1,0,0,0,0,0,2,1,4,2,1,0,468,3,3,1,2,2,0,0,1,0,1,1,1,1
4094,l1,male,61,Nagykanizsa,asztalos ,164,4,0,2,1,1,1,1,4,2,2,1,0,0,85353,1,1,0,0,1,1,1,1,1,1,2,1,0,1,0,1,3,179,2,0,1,3,2,0,0,2,2,0,1,1,3
4095,l0,female,56,Budakeszi,asztalos ,176,3,0,1,1,1,1,1,1,3,1,1,0,1,875041,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,3,0,2,3,1,1,1,1,0,2,2,1,1,1,1
4096,l1,male,25,Nagykanizsa,Szakorvos ,184,0,0,3,0,1,1,1,1,3,4,4,0,1,503813,0,0,0,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,2,1,1,1,2,0,1,1,2,0,1,1,1
4097,l1,male,37,Budakeszi,Szakorvos ,165,2,2,4,0,1,1,0,2,0,2,1,0,1,200737,0,0,0,0,1,0,0,0,1,1,5,0,0,1,2,1,1,5852,2,3,1,3,2,0,0,2,0,0,1,1,1
4098,l1,male,29,Nagykanizsa,Lakatos ,157,0,0,4,1,1,1,1,2,0,2,0,0,0,257602,1,0,0,1,0,1,0,1,1,1,0,1,0,3,3,3,4,308,2,1,1,1,2,1,0,1,2,0,1,1,3
4099,l0,male,45,Nagybajcs,Lakatos ,171,0,0,3,1,1,1,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,4,0,0,3,416,1,1,1,0,1,1,0,1,2,0,0,0,2
4100,l0,male,44,Budakeszi,Lakatos ,176,4,2,3,1,1,2,0,1,3,0,0,0,0,81381,0,0,0,0,1,0,1,1,1,1,5,1,0,0,0,0,4,3936,3,2,1,2,2,1,0,1,2,1,0,1,3
4101,l1,female,56,Nagykanizsa,Szakorvos ,179,1,0,4,1,1,2,1,3,2,0,0,0,1,260417,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,3,144,2,1,1,1,2,1,0,1,0,0,1,1,4
4102,l1,male,63,Budakeszi,Lakatos ,171,4,0,4,0,1,1,1,8,2,4,1,0,0,276724,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,3,4,243,3,3,1,2,2,1,0,0,2,0,1,1,1
4103,l0,female,35,Budakeszi,Lakatos ,176,4,0,3,0,1,1,1,2,2,1,1,0,1,112034,1,0,0,0,1,0,0,1,0,0,1,2,0,4,4,0,4,148,3,0,1,3,2,1,0,0,0,1,0,1,0
4104,l0,male,39,Nagykanizsa,Lakatos ,160,4,0,3,1,1,2,1,1,2,0,0,0,0,14726289,1,0,1,1,0,0,0,1,1,1,1,1,0,3,2,0,0,0,2,1,1,0,2,0,0,2,2,0,1,1,2
4105,l0,male,58,Nagykanizsa,Szakorvos ,176,1,0,1,1,1,1,1,2,2,4,1,0,1,0,1,0,1,0,1,0,1,1,1,0,3,1,0,1,2,0,1,388,2,1,1,1,2,0,0,0,0,1,0,0,1
4106,l1,male,50,Budakeszi,Lakatos ,170,3,2,3,1,1,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,3,1,0,4,1,1,4,456,3,0,1,3,2,0,0,1,0,0,0,0,1
4107,l0,male,61,Budakeszi,asztalos ,173,3,0,3,1,1,1,1,4,2,2,1,0,0,285898,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2,1,1,0,1,0,0,1,0,0,1,0,3
4108,l0,male,36,Nagykanizsa,asztalos ,164,4,0,3,1,1,1,1,1,3,1,4,0,0,260578,0,0,1,0,1,0,1,1,1,1,5,1,0,4,2,0,0,279,2,1,1,1,0,0,0,0,0,1,1,0,2
4109,l1,male,49,Nagykanizsa,asztalos ,179,3,0,3,1,1,1,1,2,2,2,1,0,0,98464,0,0,1,0,0,1,0,0,1,0,4,2,0,0,1,0,1,328,2,2,1,3,1,1,1,1,0,1,1,0,1
4110,l1,male,39,Budakeszi,Szakorvos ,157,1,0,3,1,1,1,1,3,2,3,4,0,0,46287,1,0,0,0,1,1,1,1,1,0,1,1,0,1,2,0,0,0,2,1,1,3,2,1,1,1,0,1,1,1,3
4111,l1,male,60,Nagykanizsa,asztalos ,167,0,0,3,1,1,1,1,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,5,1,0,4,2,3,1,483,2,1,1,1,0,0,0,0,2,0,1,1,4
4112,l0,male,56,Nagykanizsa,asztalos ,176,4,0,3,0,1,2,1,1,0,0,0,0,0,160540,1,0,0,0,1,1,0,0,1,1,0,2,0,1,2,0,0,4935,3,2,1,1,2,1,1,1,2,0,1,0,0
4113,l0,male,25,Nagykanizsa,Szakorvos ,168,1,0,4,0,1,1,1,1,0,5,1,0,0,328002,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,466,2,1,1,1,1,0,0,2,2,0,0,0,0
4114,l0,female,27,Nagybajcs,asztalos ,174,4,0,3,0,1,1,1,1,3,3,1,0,0,230955,1,1,0,0,1,0,1,0,1,1,1,1,1,1,2,0,3,179,2,0,1,3,0,1,1,0,0,0,1,1,1
4115,l0,male,29,Nagybajcs,asztalos ,172,1,1,3,1,1,1,1,1,2,1,1,0,1,134287,1,0,0,1,1,0,1,0,0,0,5,1,0,1,0,0,1,173,3,3,1,1,1,1,0,2,2,0,0,0,0
4116,l0,male,48,Nagykanizsa,asztalos ,166,0,0,3,1,1,1,1,3,1,2,4,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,3,1,4,3,4749,2,1,1,1,2,0,0,1,0,0,1,1,2
4117,l0,male,56,Budakeszi,asztalos ,160,0,0,3,1,1,1,1,2,3,1,1,0,1,269185,1,0,0,1,1,0,1,1,1,0,1,3,0,1,0,1,4,515,3,3,1,1,2,1,1,2,2,1,1,1,1
4118,l0,male,25,Budakeszi,asztalos ,153,0,0,3,1,1,1,1,2,0,1,1,0,0,155171,0,0,0,0,1,0,0,1,1,1,3,1,0,1,2,1,3,474,3,1,1,1,0,1,1,2,0,1,0,0,1
4119,l0,female,60,Budakeszi,Lakatos ,166,0,0,2,1,1,2,1,1,3,4,1,0,0,501613,1,1,0,0,0,1,0,1,1,0,1,1,0,1,2,0,4,0,2,1,1,1,0,1,1,0,0,0,0,0,1
4120,l1,female,31,Nagybajcs,Szakorvos ,178,0,0,2,0,1,2,1,2,2,8,1,0,0,0,1,1,0,0,1,0,0,1,1,1,2,0,0,1,2,0,0,0,2,0,1,3,2,0,0,0,0,0,0,1,0
